,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1,Unnamed: 0.1.1,education,industry,Payroll,Emp,year,sex,state,Average_pay
65,65,197,197,197,Unavailable,Health Care and Social Assistance,29227752,6599,2004,Male,North Carolina,4429.12
66,66,198,198,198,All Education Categories,Health Care and Social Assistance,2641208960,369541,2004,Female,North Carolina,7147.27
67,67,199,199,199,Less Than High School,Health Care and Social Assistance,146175159,30585,2004,Female,North Carolina,4779.31
68,68,200,200,200,High School Graduate,Health Care and Social Assistance,518990824,89082,2004,Female,North Carolina,5825.99
69,69,201,201,201,Some College,Health Care and Social Assistance,960423957,132372,2004,Female,North Carolina,7255.49
70,70,202,202,202,Advanced Degree,Health Care and Social Assistance,865598354,82262,2004,Female,North Carolina,10522.46
71,71,203,203,203,Unavailable,Health Care and Social Assistance,150020667,35240,2004,Female,North Carolina,4257.11
72,72,216,216,216,All Education Categories,Accommodation and Food Services,499723327,120944,2004,Male,North Carolina,4131.86
73,73,217,217,217,Less Than High School,Accommodation and Food Services,71403690,17243,2004,Male,North Carolina,4141.02
74,74,218,218,218,High School Graduate,Accommodation and Food Services,130990130,26907,2004,Male,North Carolina,4868.25
75,75,219,219,219,Some College,Accommodation and Food Services,111693953,20588,2004,Male,North Carolina,5425.2
76,76,220,220,220,Advanced Degree,Accommodation and Food Services,70383215,9784,2004,Male,North Carolina,7193.71
77,77,221,221,221,Unavailable,Accommodation and Food Services,115252339,46422,2004,Male,North Carolina,2482.71
78,78,222,222,222,All Education Categories,Accommodation and Food Services,482678759,161058,2004,Female,North Carolina,2996.93
79,79,223,223,223,Less Than High School,Accommodation and Food Services,64785750,21287,2004,Female,North Carolina,3043.44
80,80,224,224,224,High School Graduate,Accommodation and Food Services,120918520,35894,2004,Female,North Carolina,3368.77
81,81,225,225,225,Some College,Accommodation and Food Services,104472177,28174,2004,Female,North Carolina,3708.11
82,82,226,226,226,Advanced Degree,Accommodation and Food Services,52160356,11355,2004,Female,North Carolina,4593.6
83,83,227,227,227,Unavailable,Accommodation and Food Services,140341957,64349,2004,Female,North Carolina,2180.95
84,84,252,252,252,All Education Categories,00,21666223594,1833988,2005,Male,North Carolina,11813.72
