,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1,Unnamed: 0.1.1,education,industry,Payroll,Emp,year,sex,state,Average_pay
958,958,38746,38746,38746,Advanced Degree,Accommodation,177655790,16410,2007,Female,Nevada,10826.07
959,959,38747,38747,38747,Unavailable,Accommodation,54798858,9540,2007,Female,Nevada,5744.12
960,960,39804,39804,39804,All Education Categories,Educational Services,306418448,25651,2008,Male,Nevada,11945.67
961,961,39805,39805,39805,Less Than High School,Educational Services,14058642,1666,2008,Male,Nevada,8438.56
962,962,39806,39806,39806,High School Graduate,Educational Services,46392920,4620,2008,Male,Nevada,10041.76
963,963,39807,39807,39807,Some College,Educational Services,80225863,7125,2008,Male,Nevada,11259.77
964,964,39808,39808,39808,Advanced Degree,Educational Services,159236235,10984,2008,Male,Nevada,14497.11
965,965,39809,39809,39809,Unavailable,Educational Services,6504789,1256,2008,Male,Nevada,5178.97
966,966,39810,39810,39810,All Education Categories,Educational Services,550443693,55872,2008,Female,Nevada,9851.87
967,967,39811,39811,39811,Less Than High School,Educational Services,19786911,3038,2008,Female,Nevada,6513.14
968,968,39812,39812,39812,High School Graduate,Educational Services,81214688,10028,2008,Female,Nevada,8098.79
969,969,39813,39813,39813,Some College,Educational Services,153813452,16514,2008,Female,Nevada,9314.12
970,970,39814,39814,39814,Advanced Degree,Educational Services,278507743,23255,2008,Female,Nevada,11976.25
971,971,39815,39815,39815,Unavailable,Educational Services,17120898,3037,2008,Female,Nevada,5637.44
972,972,39900,39900,39900,All Education Categories,Accommodation,1058067359,107359,2008,Male,Nevada,9855.41
973,973,39901,39901,39901,Less Than High School,Accommodation,201549258,25421,2008,Male,Nevada,7928.46
974,974,39902,39902,39902,High School Graduate,Accommodation,240868544,25881,2008,Male,Nevada,9306.77
975,975,39903,39903,39903,Some College,Accommodation,332017101,31003,2008,Male,Nevada,10709.19
976,976,39904,39904,39904,Advanced Degree,Accommodation,232942782,16397,2008,Male,Nevada,14206.43
977,977,39905,39905,39905,Unavailable,Accommodation,50689673,8658,2008,Male,Nevada,5854.66
978,978,39906,39906,39906,All Education Categories,Accommodation,863762022,106526,2008,Female,Nevada,8108.46
979,979,39907,39907,39907,Less Than High School,Accommodation,177650068,25895,2008,Female,Nevada,6860.4
980,980,39908,39908,39908,High School Graduate,Accommodation,191283247,24974,2008,Female,Nevada,7659.3
981,981,39909,39909,39909,Some College,Accommodation,256420838,29933,2008,Female,Nevada,8566.49
982,982,39910,39910,39910,Advanced Degree,Accommodation,185314063,16519,2008,Female,Nevada,11218.24
983,983,39911,39911,39911,Unavailable,Accommodation,53093806,9206,2008,Female,Nevada,5767.3
984,984,40968,40968,40968,All Education Categories,Educational Services,309080333,25547,2009,Male,Nevada,12098.5
985,985,40969,40969,40969,Less Than High School,Educational Services,14403574,1753,2009,Male,Nevada,8216.53
986,986,40970,40970,40970,High School Graduate,Educational Services,46972825,4727,2009,Male,Nevada,9937.13
987,987,40971,40971,40971,Some College,Educational Services,80371262,7128,2009,Male,Nevada,11275.43
988,988,40972,40972,40972,Advanced Degree,Educational Services,161827411,10749,2009,Male,Nevada,15055.11
989,989,40973,40973,40973,Unavailable,Educational Services,5505261,1189,2009,Male,Nevada,4630.16
990,990,40974,40974,40974,All Education Categories,Educational Services,547935677,55246,2009,Female,Nevada,9918.11
991,991,40975,40975,40975,Less Than High School,Educational Services,20197295,3186,2009,Female,Nevada,6339.39
992,992,40976,40976,40976,High School Graduate,Educational Services,80972946,10069,2009,Female,Nevada,8041.81
993,993,40977,40977,40977,Some College,Educational Services,154390744,16538,2009,Female,Nevada,9335.51
994,994,40978,40978,40978,Advanced Degree,Educational Services,278633842,22723,2009,Female,Nevada,12262.19
995,995,40979,40979,40979,Unavailable,Educational Services,13740850,2728,2009,Female,Nevada,5036.97
996,996,41064,41064,41064,All Education Categories,Accommodation,861091301,97042,2009,Male,Nevada,8873.39
997,997,41065,41065,41065,Less Than High School,Accommodation,172996836,23393,2009,Male,Nevada,7395.24
998,998,41066,41066,41066,High School Graduate,Accommodation,202869919,23578,2009,Male,Nevada,8604.2
999,999,41067,41067,41067,Some College,Accommodation,271605193,28327,2009,Male,Nevada,9588.21
1000,1000,41068,41068,41068,Advanced Degree,Accommodation,179259678,15095,2009,Male,Nevada,11875.43
1001,1001,41069,41069,41069,Unavailable,Accommodation,34359674,6649,2009,Male,Nevada,5167.65
1002,1002,41070,41070,41070,All Education Categories,Accommodation,716009309,96840,2009,Female,Nevada,7393.74
1003,1003,41071,41071,41071,Less Than High School,Accommodation,155605149,24181,2009,Female,Nevada,6435.02
1004,1004,41072,41072,41072,High School Graduate,Accommodation,162669405,22697,2009,Female,Nevada,7167.0
1005,1005,41073,41073,41073,Some College,Accommodation,213917157,27260,2009,Female,Nevada,7847.29
1006,1006,41074,41074,41074,Advanced Degree,Accommodation,146233856,15392,2009,Female,Nevada,9500.64
1007,1007,41075,41075,41075,Unavailable,Accommodation,37583743,7310,2009,Female,Nevada,5141.41
1008,1008,42132,42132,42132,All Education Categories,Educational Services,305992632,24828,2010,Male,Nevada,12324.5
1009,1009,42133,42133,42133,Less Than High School,Educational Services,15156608,1753,2010,Male,Nevada,8646.1
1010,1010,42134,42134,42134,High School Graduate,Educational Services,47448826,4648,2010,Male,Nevada,10208.44
1011,1011,42135,42135,42135,Some College,Educational Services,80399501,6969,2010,Male,Nevada,11536.73
1012,1012,42136,42136,42136,Advanced Degree,Educational Services,158210383,10338,2010,Male,Nevada,15303.77
1013,1013,42137,42137,42137,Unavailable,Educational Services,4777314,1119,2010,Male,Nevada,4269.27
1014,1014,42138,42138,42138,All Education Categories,Educational Services,550876326,54449,2010,Female,Nevada,10117.29
