,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,education,industry,Payroll,Emp,year,sex,state,Average_pay
720,720,34788,34788,34788,34788,34788,All Education Categories,Retail Trade,561806937,67325,2011,Male,Utah,8344.7
721,721,34789,34789,34789,34789,34789,Less Than High School,Retail Trade,42282922,6201,2011,Male,Utah,6818.73
722,722,34790,34790,34790,34790,34790,High School Graduate,Retail Trade,131126943,15539,2011,Male,Utah,8438.57
723,723,34791,34791,34791,34791,34791,Some College,Retail Trade,169742446,17397,2011,Male,Utah,9757.0
724,724,34792,34792,34792,34792,34792,Advanced Degree,Retail Trade,160324257,11758,2011,Male,Utah,13635.33
725,725,34793,34793,34793,34793,34793,Unavailable,Retail Trade,58330369,16429,2011,Male,Utah,3550.45
726,726,34794,34794,34794,34794,34794,All Education Categories,Retail Trade,315292512,65840,2011,Female,Utah,4788.77
727,727,34795,34795,34795,34795,34795,Less Than High School,Retail Trade,25153470,5532,2011,Female,Utah,4546.9
728,728,34796,34796,34796,34796,34796,High School Graduate,Retail Trade,77374039,15426,2011,Female,Utah,5015.82
729,729,34797,34797,34797,34797,34797,Some College,Retail Trade,94010716,16977,2011,Female,Utah,5537.53
730,730,34798,34798,34798,34798,34798,Advanced Degree,Retail Trade,68521937,9588,2011,Female,Utah,7146.64
731,731,34799,34799,34799,34799,34799,Unavailable,Retail Trade,50232350,18318,2011,Female,Utah,2742.24
732,732,34824,34824,34824,34824,34824,All Education Categories,Finance and Insurance,471306855,22983,2011,Male,Utah,20506.76
733,733,34825,34825,34825,34825,34825,Less Than High School,Finance and Insurance,11376681,1052,2011,Male,Utah,10814.34
734,734,34826,34826,34826,34826,34826,High School Graduate,Finance and Insurance,44438929,3334,2011,Male,Utah,13329.01
735,735,34827,34827,34827,34827,34827,Some College,Finance and Insurance,98426274,5816,2011,Male,Utah,16923.36
736,736,34828,34828,34828,34828,34828,Advanced Degree,Finance and Insurance,304477451,10647,2011,Male,Utah,28597.49
737,737,34829,34829,34829,34829,34829,Unavailable,Finance and Insurance,12587520,2133,2011,Male,Utah,5901.32
738,738,34830,34830,34830,34830,34830,All Education Categories,Finance and Insurance,290076278,28024,2011,Female,Utah,10350.99
739,739,34831,34831,34831,34831,34831,Less Than High School,Finance and Insurance,8474036,1176,2011,Female,Utah,7205.81
740,740,34832,34832,34832,34832,34832,High School Graduate,Finance and Insurance,38522417,4740,2011,Female,Utah,8127.09
741,741,34833,34833,34833,34833,34833,Some College,Finance and Insurance,76905840,8045,2011,Female,Utah,9559.46
742,742,34834,34834,34834,34834,34834,Advanced Degree,Finance and Insurance,145488106,10228,2011,Female,Utah,14224.49
743,743,34835,34835,34835,34835,34835,Unavailable,Finance and Insurance,20685880,3834,2011,Female,Utah,5395.38
744,744,34884,34884,34884,34884,34884,All Education Categories,Educational Services,491387056,42644,2011,Male,Utah,11523.01
745,745,34885,34885,34885,34885,34885,Less Than High School,Educational Services,16297568,2185,2011,Male,Utah,7458.84
746,746,34886,34886,34886,34886,34886,High School Graduate,Educational Services,63101520,7068,2011,Male,Utah,8927.78
747,747,34887,34887,34887,34887,34887,Some College,Educational Services,118283431,11262,2011,Male,Utah,10502.88
748,748,34888,34888,34888,34888,34888,Advanced Degree,Educational Services,285074935,18894,2011,Male,Utah,15088.12
749,749,34889,34889,34889,34889,34889,Unavailable,Educational Services,8629602,3236,2011,Male,Utah,2666.75
750,750,34890,34890,34890,34890,34890,All Education Categories,Educational Services,600582947,80513,2011,Female,Utah,7459.45
751,751,34891,34891,34891,34891,34891,Less Than High School,Educational Services,19111098,3830,2011,Female,Utah,4989.84
752,752,34892,34892,34892,34892,34892,High School Graduate,Educational Services,88125046,15333,2011,Female,Utah,5747.41
753,753,34893,34893,34893,34893,34893,Some College,Educational Services,168993439,24522,2011,Female,Utah,6891.5
754,754,34894,34894,34894,34894,34894,Advanced Degree,Educational Services,301360001,30498,2011,Female,Utah,9881.3
755,755,34895,34895,34895,34895,34895,Unavailable,Educational Services,22993363,6331,2011,Female,Utah,3631.87
756,756,34896,34896,34896,34896,34896,All Education Categories,Health Care and Social Assistance,532687175,36747,2011,Male,Utah,14496.07
757,757,34897,34897,34897,34897,34897,Less Than High School,Health Care and Social Assistance,19324102,2581,2011,Male,Utah,7487.06
758,758,34898,34898,34898,34898,34898,High School Graduate,Health Care and Social Assistance,63990035,6746,2011,Male,Utah,9485.63
759,759,34899,34899,34899,34899,34899,Some College,Health Care and Social Assistance,122321910,9926,2011,Male,Utah,12323.38
760,760,34900,34900,34900,34900,34900,Advanced Degree,Health Care and Social Assistance,312257884,13410,2011,Male,Utah,23285.45
761,761,34901,34901,34901,34901,34901,Unavailable,Health Care and Social Assistance,14793245,4085,2011,Male,Utah,3621.36
762,762,34902,34902,34902,34902,34902,All Education Categories,Health Care and Social Assistance,634436318,89013,2011,Female,Utah,7127.46
763,763,34903,34903,34903,34903,34903,Less Than High School,Health Care and Social Assistance,28503588,5438,2011,Female,Utah,5241.56
764,764,34904,34904,34904,34904,34904,High School Graduate,Health Care and Social Assistance,103695046,17203,2011,Female,Utah,6027.73
765,765,34905,34905,34905,34905,34905,Some College,Health Care and Social Assistance,213855471,29296,2011,Female,Utah,7299.82
766,766,34906,34906,34906,34906,34906,Advanced Degree,Health Care and Social Assistance,233040479,22777,2011,Female,Utah,10231.39
767,767,34907,34907,34907,34907,34907,Unavailable,Health Care and Social Assistance,55341734,14299,2011,Female,Utah,3870.32
768,768,34920,34920,34920,34920,34920,All Education Categories,Accommodation and Food Services,193660803,43375,2011,Male,Utah,4464.8
769,769,34921,34921,34921,34921,34921,Less Than High School,Accommodation and Food Services,27576421,5960,2011,Male,Utah,4626.92
770,770,34922,34922,34922,34922,34922,High School Graduate,Accommodation and Food Services,45265945,8860,2011,Male,Utah,5109.02
771,771,34923,34923,34923,34923,34923,Some College,Accommodation and Food Services,48181497,8631,2011,Male,Utah,5582.38
772,772,34924,34924,34924,34924,34924,Advanced Degree,Accommodation and Food Services,33838917,5394,2011,Male,Utah,6273.44
773,773,34925,34925,34925,34925,34925,Unavailable,Accommodation and Food Services,38798022,14530,2011,Male,Utah,2670.2
774,774,34926,34926,34926,34926,34926,All Education Categories,Accommodation and Food Services,166874536,47816,2011,Female,Utah,3489.93
775,775,34927,34927,34927,34927,34927,Less Than High School,Accommodation and Food Services,21108856,5543,2011,Female,Utah,3808.2
776,776,34928,34928,34928,34928,34928,High School Graduate,Accommodation and Food Services,35615529,8978,2011,Female,Utah,3966.98
777,777,34929,34929,34929,34929,34929,Some College,Accommodation and Food Services,39759640,9398,2011,Female,Utah,4230.65
778,778,34930,34930,34930,34930,34930,Advanced Degree,Accommodation and Food Services,26162120,5620,2011,Female,Utah,4655.18
779,779,34931,34931,34931,34931,34931,Unavailable,Accommodation and Food Services,44228391,18278,2011,Female,Utah,2419.76
780,780,34956,34956,34956,34956,34956,All Education Categories,00,7973162714,614732,2012,Male,Utah,12970.14
781,781,34957,34957,34957,34957,34957,Less Than High School,00,528243634,59820,2012,Male,Utah,8830.55
782,782,34958,34958,34958,34958,34958,High School Graduate,00,1515174741,137743,2012,Male,Utah,11000.01
783,783,34959,34959,34959,34959,34959,Some College,00,2207045957,169042,2012,Male,Utah,13056.2
784,784,34960,34960,34960,34960,34960,Advanced Degree,00,3337479570,162540,2012,Male,Utah,20533.28
785,785,34961,34961,34961,34961,34961,Unavailable,00,385218812,85588,2012,Male,Utah,4500.85
786,786,34962,34962,34962,34962,34962,All Education Categories,00,3758689855,521337,2012,Female,Utah,7209.71
787,787,34963,34963,34963,34963,34963,Less Than High School,00,231275751,41306,2012,Female,Utah,5599.08
788,788,34964,34964,34964,34964,34964,High School Graduate,00,684860180,107642,2012,Female,Utah,6362.39
789,789,34965,34965,34965,34965,34965,Some College,00,1153572198,151049,2012,Female,Utah,7637.07
790,790,34966,34966,34966,34966,34966,Advanced Degree,00,1363231352,128493,2012,Female,Utah,10609.38
791,791,34967,34967,34967,34967,34967,Unavailable,00,325750374,92848,2012,Female,Utah,3508.43
792,792,35016,35016,35016,35016,35016,All Education Categories,Manufacturing,1198966620,81710,2012,Male,Utah,14673.44
793,793,35017,35017,35017,35017,35017,Less Than High School,Manufacturing,102511980,9959,2012,Male,Utah,10293.4
794,794,35018,35018,35018,35018,35018,High School Graduate,Manufacturing,269007313,20891,2012,Male,Utah,12876.71
795,795,35019,35019,35019,35019,35019,Some College,Manufacturing,375932964,25025,2012,Male,Utah,15022.3
796,796,35020,35020,35020,35020,35020,Advanced Degree,Manufacturing,403874958,18714,2012,Male,Utah,21581.43
797,797,35021,35021,35021,35021,35021,Unavailable,Manufacturing,47639406,7121,2012,Male,Utah,6689.99
798,798,35022,35022,35022,35022,35022,All Education Categories,Manufacturing,293362094,32659,2012,Female,Utah,8982.58
799,799,35023,35023,35023,35023,35023,Less Than High School,Manufacturing,35934712,4912,2012,Female,Utah,7315.7
800,800,35024,35024,35024,35024,35024,High School Graduate,Manufacturing,68794360,8188,2012,Female,Utah,8401.85
801,801,35025,35025,35025,35025,35025,Some College,Manufacturing,92118168,9753,2012,Female,Utah,9445.11
802,802,35026,35026,35026,35026,35026,Advanced Degree,Manufacturing,80262882,6575,2012,Female,Utah,12207.28
803,803,35027,35027,35027,35027,35027,Unavailable,Manufacturing,16251972,3231,2012,Female,Utah,5030.01
804,804,35040,35040,35040,35040,35040,All Education Categories,Retail Trade,622145696,69783,2012,Male,Utah,8915.43
805,805,35041,35041,35041,35041,35041,Less Than High School,Retail Trade,48501168,6530,2012,Male,Utah,7427.44
806,806,35042,35042,35042,35042,35042,High School Graduate,Retail Trade,145623529,16083,2012,Male,Utah,9054.5
807,807,35043,35043,35043,35043,35043,Some College,Retail Trade,188120062,17974,2012,Male,Utah,10466.23
808,808,35044,35044,35044,35044,35044,Advanced Degree,Retail Trade,177349555,12164,2012,Male,Utah,14579.87
809,809,35045,35045,35045,35045,35045,Unavailable,Retail Trade,62551383,17032,2012,Male,Utah,3672.58
810,810,35046,35046,35046,35046,35046,All Education Categories,Retail Trade,346768311,68401,2012,Female,Utah,5069.64
811,811,35047,35047,35047,35047,35047,Less Than High School,Retail Trade,28180096,5768,2012,Female,Utah,4885.59
812,812,35048,35048,35048,35048,35048,High School Graduate,Retail Trade,84788173,15817,2012,Female,Utah,5360.57
813,813,35049,35049,35049,35049,35049,Some College,Retail Trade,103513713,17560,2012,Female,Utah,5894.86
814,814,35050,35050,35050,35050,35050,Advanced Degree,Retail Trade,75950414,10116,2012,Female,Utah,7507.95
815,815,35051,35051,35051,35051,35051,Unavailable,Retail Trade,54335915,19140,2012,Female,Utah,2838.87
816,816,35076,35076,35076,35076,35076,All Education Categories,Finance and Insurance,529223519,23288,2012,Male,Utah,22725.16
817,817,35077,35077,35077,35077,35077,Less Than High School,Finance and Insurance,14743352,1202,2012,Male,Utah,12265.68
818,818,35078,35078,35078,35078,35078,High School Graduate,Finance and Insurance,52863225,3568,2012,Male,Utah,14815.93
819,819,35079,35079,35079,35079,35079,Some College,Finance and Insurance,112353803,5981,2012,Male,Utah,18785.12
820,820,35080,35080,35080,35080,35080,Advanced Degree,Finance and Insurance,336128946,10488,2012,Male,Utah,32048.91
821,821,35081,35081,35081,35081,35081,Unavailable,Finance and Insurance,13134192,2049,2012,Male,Utah,6410.05
822,822,35082,35082,35082,35082,35082,All Education Categories,Finance and Insurance,312581813,27499,2012,Female,Utah,11367.02
823,823,35083,35083,35083,35083,35083,Less Than High School,Finance and Insurance,10070107,1242,2012,Female,Utah,8107.98
824,824,35084,35084,35084,35084,35084,High School Graduate,Finance and Insurance,43165644,4789,2012,Female,Utah,9013.5
825,825,35085,35085,35085,35085,35085,Some College,Finance and Insurance,84116460,7987,2012,Female,Utah,10531.67
826,826,35086,35086,35086,35086,35086,Advanced Degree,Finance and Insurance,154452205,9915,2012,Female,Utah,15577.63
827,827,35087,35087,35087,35087,35087,Unavailable,Finance and Insurance,20777397,3566,2012,Female,Utah,5826.53
828,828,35136,35136,35136,35136,35136,All Education Categories,Educational Services,497873038,42202,2012,Male,Utah,11797.38
829,829,35137,35137,35137,35137,35137,Less Than High School,Educational Services,18399711,2350,2012,Male,Utah,7829.66
830,830,35138,35138,35138,35138,35138,High School Graduate,Educational Services,66756129,7148,2012,Male,Utah,9339.13
831,831,35139,35139,35139,35139,35139,Some College,Educational Services,120816699,11096,2012,Male,Utah,10888.31
832,832,35140,35140,35140,35140,35140,Advanced Degree,Educational Services,282847761,18171,2012,Male,Utah,15565.89
833,833,35141,35141,35141,35141,35141,Unavailable,Educational Services,9052739,3437,2012,Male,Utah,2633.91
834,834,35142,35142,35142,35142,35142,All Education Categories,Educational Services,596557221,79102,2012,Female,Utah,7541.62
835,835,35143,35143,35143,35143,35143,Less Than High School,Educational Services,21094193,4056,2012,Female,Utah,5200.74
836,836,35144,35144,35144,35144,35144,High School Graduate,Educational Services,90542477,15226,2012,Female,Utah,5946.57
837,837,35145,35145,35145,35145,35145,Some College,Educational Services,169090515,24071,2012,Female,Utah,7024.66
838,838,35146,35146,35146,35146,35146,Advanced Degree,Educational Services,292455160,29213,2012,Female,Utah,10011.13
839,839,35147,35147,35147,35147,35147,Unavailable,Educational Services,23374875,6536,2012,Female,Utah,3576.33
840,840,35148,35148,35148,35148,35148,All Education Categories,Health Care and Social Assistance,575159888,38019,2012,Male,Utah,15128.22
841,841,35149,35149,35149,35149,35149,Less Than High School,Health Care and Social Assistance,22760966,2825,2012,Male,Utah,8056.98
842,842,35150,35150,35150,35150,35150,High School Graduate,Health Care and Social Assistance,72509970,7189,2012,Male,Utah,10086.24
843,843,35151,35151,35151,35151,35151,Some College,Health Care and Social Assistance,134666766,10368,2012,Male,Utah,12988.69
844,844,35152,35152,35152,35152,35152,Advanced Degree,Health Care and Social Assistance,330368874,13638,2012,Male,Utah,24224.14
845,845,35153,35153,35153,35153,35153,Unavailable,Health Care and Social Assistance,14853312,3998,2012,Male,Utah,3715.19
846,846,35154,35154,35154,35154,35154,All Education Categories,Health Care and Social Assistance,674885419,91042,2012,Female,Utah,7412.9
847,847,35155,35155,35155,35155,35155,Less Than High School,Health Care and Social Assistance,32529885,5816,2012,Female,Utah,5593.17
848,848,35156,35156,35156,35156,35156,High School Graduate,Health Care and Social Assistance,113570235,17898,2012,Female,Utah,6345.41
849,849,35157,35157,35157,35157,35157,Some College,Health Care and Social Assistance,228348089,29982,2012,Female,Utah,7616.17
850,850,35158,35158,35158,35158,35158,Advanced Degree,Health Care and Social Assistance,244153318,23149,2012,Female,Utah,10547.04
851,851,35159,35159,35159,35159,35159,Unavailable,Health Care and Social Assistance,56283892,14197,2012,Female,Utah,3964.49
852,852,35172,35172,35172,35172,35172,All Education Categories,Accommodation and Food Services,212965050,44797,2012,Male,Utah,4754.0
853,853,35173,35173,35173,35173,35173,Less Than High School,Accommodation and Food Services,29844905,6085,2012,Male,Utah,4904.67
854,854,35174,35174,35174,35174,35174,High School Graduate,Accommodation and Food Services,49381690,9066,2012,Male,Utah,5446.91
855,855,35175,35175,35175,35175,35175,Some College,Accommodation and Food Services,53109878,8888,2012,Male,Utah,5975.46
856,856,35176,35176,35176,35176,35176,Advanced Degree,Accommodation and Food Services,37963908,5565,2012,Male,Utah,6821.91
857,857,35177,35177,35177,35177,35177,Unavailable,Accommodation and Food Services,42664670,15192,2012,Male,Utah,2808.36
858,858,35178,35178,35178,35178,35178,All Education Categories,Accommodation and Food Services,181936088,49267,2012,Female,Utah,3692.86
859,859,35179,35179,35179,35179,35179,Less Than High School,Accommodation and Food Services,23186439,5711,2012,Female,Utah,4059.96
860,860,35180,35180,35180,35180,35180,High School Graduate,Accommodation and Food Services,38657971,9173,2012,Female,Utah,4214.32
861,861,35181,35181,35181,35181,35181,Some College,Accommodation and Food Services,43480629,9621,2012,Female,Utah,4519.35
862,862,35182,35182,35182,35182,35182,Advanced Degree,Accommodation and Food Services,28710495,5767,2012,Female,Utah,4978.41
863,863,35183,35183,35183,35183,35183,Unavailable,Accommodation and Food Services,47900554,18995,2012,Female,Utah,2521.75
864,864,36144,36144,36144,36144,36144,All Education Categories,Educational Services,349098704,36350,2004,Male,Utah,9603.82
865,865,36145,36145,36145,36145,36145,Less Than High School,Educational Services,6209935,1118,2004,Male,Utah,5554.5
866,866,36146,36146,36146,36146,36146,High School Graduate,Educational Services,33729986,4682,2004,Male,Utah,7204.18
867,867,36147,36147,36147,36147,36147,Some College,Educational Services,74901966,8778,2004,Male,Utah,8532.92
868,868,36148,36148,36148,36148,36148,Advanced Degree,Educational Services,226144465,18356,2004,Male,Utah,12319.92
869,869,36149,36149,36149,36149,36149,Unavailable,Educational Services,8112351,3416,2004,Male,Utah,2374.81
870,870,36150,36150,36150,36150,36150,All Education Categories,Educational Services,410919139,67147,2004,Female,Utah,6119.69
871,871,36151,36151,36151,36151,36151,Less Than High School,Educational Services,6757970,2040,2004,Female,Utah,3312.73
872,872,36152,36152,36152,36152,36152,High School Graduate,Educational Services,48323070,11456,2004,Female,Utah,4218.15
873,873,36153,36153,36153,36153,36153,Some College,Educational Services,102427775,19059,2004,Female,Utah,5374.25
874,874,36154,36154,36154,36154,36154,Advanced Degree,Educational Services,232561362,27832,2004,Female,Utah,8355.9
875,875,36155,36155,36155,36155,36155,Unavailable,Educational Services,20848961,6760,2004,Female,Utah,3084.17
876,876,36240,36240,36240,36240,36240,All Education Categories,Accommodation,42219915,7658,2004,Male,Utah,5513.18
877,877,36241,36241,36241,36241,36241,Less Than High School,Accommodation,4797516,1034,2004,Male,Utah,4639.76
878,878,36242,36242,36242,36242,36242,High School Graduate,Accommodation,9217987,1709,2004,Male,Utah,5393.79
879,879,36243,36243,36243,36243,36243,Some College,Accommodation,11696994,1778,2004,Male,Utah,6578.74
880,880,36244,36244,36244,36244,36244,Advanced Degree,Accommodation,9912562,1204,2004,Male,Utah,8233.02
881,881,36245,36245,36245,36245,36245,Unavailable,Accommodation,6594857,1933,2004,Male,Utah,3411.72
882,882,36246,36246,36246,36246,36246,All Education Categories,Accommodation,33154419,8572,2004,Female,Utah,3867.76
883,883,36247,36247,36247,36247,36247,Less Than High School,Accommodation,3979044,1149,2004,Female,Utah,3463.05
884,884,36248,36248,36248,36248,36248,High School Graduate,Accommodation,7197136,1906,2004,Female,Utah,3776.04
885,885,36249,36249,36249,36249,36249,Some College,Accommodation,8849347,1973,2004,Female,Utah,4485.22
886,886,36250,36250,36250,36250,36250,Advanced Degree,Accommodation,5892552,1092,2004,Female,Utah,5396.11
887,887,36251,36251,36251,36251,36251,Unavailable,Accommodation,7236339,2451,2004,Female,Utah,2952.4
888,888,37320,37320,37320,37320,37320,All Education Categories,Educational Services,379982876,38148,2005,Male,Utah,9960.75
889,889,37321,37321,37321,37321,37321,Less Than High School,Educational Services,7049030,1224,2005,Male,Utah,5759.01
890,890,37322,37322,37322,37322,37322,High School Graduate,Educational Services,37526479,5056,2005,Male,Utah,7422.17
891,891,37323,37323,37323,37323,37323,Some College,Educational Services,81983054,9363,2005,Male,Utah,8756.07
892,892,37324,37324,37324,37324,37324,Advanced Degree,Educational Services,244942890,19151,2005,Male,Utah,12790.08
893,893,37325,37325,37325,37325,37325,Unavailable,Educational Services,8481423,3354,2005,Male,Utah,2528.75
894,894,37326,37326,37326,37326,37326,All Education Categories,Educational Services,441405809,70103,2005,Female,Utah,6296.53
895,895,37327,37327,37327,37327,37327,Less Than High School,Educational Services,7732506,2200,2005,Female,Utah,3514.78
896,896,37328,37328,37328,37328,37328,High School Graduate,Educational Services,52981558,12105,2005,Female,Utah,4376.83
897,897,37329,37329,37329,37329,37329,Some College,Educational Services,111988312,20180,2005,Female,Utah,5549.47
898,898,37330,37330,37330,37330,37330,Advanced Degree,Educational Services,247188029,28911,2005,Female,Utah,8549.96
899,899,37331,37331,37331,37331,37331,Unavailable,Educational Services,21515404,6708,2005,Female,Utah,3207.42
900,900,37416,37416,37416,37416,37416,All Education Categories,Accommodation,47449970,8142,2005,Male,Utah,5827.8
901,901,37417,37417,37417,37417,37417,Less Than High School,Accommodation,5389084,1123,2005,Male,Utah,4798.83
902,902,37418,37418,37418,37418,37418,High School Graduate,Accommodation,10137313,1814,2005,Male,Utah,5588.38
903,903,37419,37419,37419,37419,37419,Some College,Accommodation,13058035,1861,2005,Male,Utah,7016.68
904,904,37420,37420,37420,37420,37420,Advanced Degree,Accommodation,11748535,1259,2005,Male,Utah,9331.64
905,905,37421,37421,37421,37421,37421,Unavailable,Accommodation,7117003,2085,2005,Male,Utah,3413.43
906,906,37422,37422,37422,37422,37422,All Education Categories,Accommodation,34984765,8815,2005,Female,Utah,3968.78
907,907,37423,37423,37423,37423,37423,Less Than High School,Accommodation,4289443,1206,2005,Female,Utah,3556.75
908,908,37424,37424,37424,37424,37424,High School Graduate,Accommodation,7563885,1985,2005,Female,Utah,3810.52
909,909,37425,37425,37425,37425,37425,Some College,Accommodation,9292422,2025,2005,Female,Utah,4588.85
910,910,37426,37426,37426,37426,37426,Advanced Degree,Accommodation,6581559,1151,2005,Female,Utah,5718.12
911,911,37427,37427,37427,37427,37427,Unavailable,Accommodation,7257456,2448,2005,Female,Utah,2964.65
912,912,38496,38496,38496,38496,38496,All Education Categories,Educational Services,379765855,37242,2006,Male,Utah,10197.25
913,913,38497,38497,38497,38497,38497,Less Than High School,Educational Services,7591182,1248,2006,Male,Utah,6082.68
914,914,38498,38498,38498,38498,38498,High School Graduate,Educational Services,39092211,5095,2006,Male,Utah,7672.66
915,915,38499,38499,38499,38499,38499,Some College,Educational Services,84584574,9355,2006,Male,Utah,9041.64
916,916,38500,38500,38500,38500,38500,Advanced Degree,Educational Services,239941515,18399,2006,Male,Utah,13041.01
917,917,38501,38501,38501,38501,38501,Unavailable,Educational Services,8556373,3146,2006,Male,Utah,2719.76
918,918,38502,38502,38502,38502,38502,All Education Categories,Educational Services,453535805,69869,2006,Female,Utah,6491.23
919,919,38503,38503,38503,38503,38503,Less Than High School,Educational Services,8557654,2302,2006,Female,Utah,3717.49
920,920,38504,38504,38504,38504,38504,High School Graduate,Educational Services,55742153,12174,2006,Female,Utah,4578.79
921,921,38505,38505,38505,38505,38505,Some College,Educational Services,116927334,20313,2006,Female,Utah,5756.28
922,922,38506,38506,38506,38506,38506,Advanced Degree,Educational Services,249719001,28505,2006,Female,Utah,8760.53
923,923,38507,38507,38507,38507,38507,Unavailable,Educational Services,22589663,6575,2006,Female,Utah,3435.69
924,924,38592,38592,38592,38592,38592,All Education Categories,Accommodation,51106706,8386,2006,Male,Utah,6094.29
925,925,38593,38593,38593,38593,38593,Less Than High School,Accommodation,6143267,1196,2006,Male,Utah,5136.51
926,926,38594,38594,38594,38594,38594,High School Graduate,Accommodation,11603166,1902,2006,Male,Utah,6100.51
927,927,38595,38595,38595,38595,38595,Some College,Accommodation,14322248,1963,2006,Male,Utah,7296.1
928,928,38596,38596,38596,38596,38596,Advanced Degree,Accommodation,11716403,1305,2006,Male,Utah,8978.09
929,929,38597,38597,38597,38597,38597,Unavailable,Accommodation,7321622,2019,2006,Male,Utah,3626.36
930,930,38598,38598,38598,38598,38598,All Education Categories,Accommodation,39954652,9011,2006,Female,Utah,4433.99
931,931,38599,38599,38599,38599,38599,Less Than High School,Accommodation,5076163,1265,2006,Female,Utah,4012.78
932,932,38600,38600,38600,38600,38600,High School Graduate,Accommodation,8690765,2014,2006,Female,Utah,4315.18
933,933,38601,38601,38601,38601,38601,Some College,Accommodation,10766777,2148,2006,Female,Utah,5012.47
934,934,38602,38602,38602,38602,38602,Advanced Degree,Accommodation,7503015,1184,2006,Female,Utah,6337.01
935,935,38603,38603,38603,38603,38603,Unavailable,Accommodation,7917932,2399,2006,Female,Utah,3300.51
936,936,39672,39672,39672,39672,39672,All Education Categories,Educational Services,401577223,38028,2007,Male,Utah,10560.04
937,937,39673,39673,39673,39673,39673,Less Than High School,Educational Services,8710486,1367,2007,Male,Utah,6371.97
938,938,39674,39674,39674,39674,39674,High School Graduate,Educational Services,43082626,5352,2007,Male,Utah,8049.82
939,939,39675,39675,39675,39675,39675,Some College,Educational Services,90580056,9558,2007,Male,Utah,9476.88
940,940,39676,39676,39676,39676,39676,Advanced Degree,Educational Services,250128526,18290,2007,Male,Utah,13675.7
941,941,39677,39677,39677,39677,39677,Unavailable,Educational Services,9075528,3462,2007,Male,Utah,2621.47
942,942,39678,39678,39678,39678,39678,All Education Categories,Educational Services,466152902,69185,2007,Female,Utah,6737.77
943,943,39679,39679,39679,39679,39679,Less Than High School,Educational Services,9459982,2386,2007,Female,Utah,3964.79
944,944,39680,39680,39680,39680,39680,High School Graduate,Educational Services,59306818,12120,2007,Female,Utah,4893.3
945,945,39681,39681,39681,39681,39681,Some College,Educational Services,122276470,20075,2007,Female,Utah,6090.98
946,946,39682,39682,39682,39682,39682,Advanced Degree,Educational Services,251380112,27483,2007,Female,Utah,9146.75
947,947,39683,39683,39683,39683,39683,Unavailable,Educational Services,23729519,7121,2007,Female,Utah,3332.33
948,948,39768,39768,39768,39768,39768,All Education Categories,Accommodation,57276118,8712,2007,Male,Utah,6574.39
949,949,39769,39769,39769,39769,39769,Less Than High School,Accommodation,6898382,1270,2007,Male,Utah,5431.8
950,950,39770,39770,39770,39770,39770,High School Graduate,Accommodation,13079406,2006,2007,Male,Utah,6520.14
951,951,39771,39771,39771,39771,39771,Some College,Accommodation,15864649,2053,2007,Male,Utah,7727.54
952,952,39772,39772,39772,39772,39772,Advanced Degree,Accommodation,13149168,1338,2007,Male,Utah,9827.48
953,953,39773,39773,39773,39773,39773,Unavailable,Accommodation,8284513,2044,2007,Male,Utah,4053.09
954,954,39774,39774,39774,39774,39774,All Education Categories,Accommodation,43284522,9306,2007,Female,Utah,4651.25
955,955,39775,39775,39775,39775,39775,Less Than High School,Accommodation,5584823,1287,2007,Female,Utah,4339.41
956,956,39776,39776,39776,39776,39776,High School Graduate,Accommodation,9521062,2115,2007,Female,Utah,4501.68
957,957,39777,39777,39777,39777,39777,Some College,Accommodation,11469163,2179,2007,Female,Utah,5263.5
958,958,39778,39778,39778,39778,39778,Advanced Degree,Accommodation,7837018,1229,2007,Female,Utah,6376.74
959,959,39779,39779,39779,39779,39779,Unavailable,Accommodation,8872457,2496,2007,Female,Utah,3554.67
960,960,40848,40848,40848,40848,40848,All Education Categories,Educational Services,441043650,39544,2008,Male,Utah,11153.24
961,961,40849,40849,40849,40849,40849,Less Than High School,Educational Services,10452912,1500,2008,Male,Utah,6968.61
962,962,40850,40850,40850,40850,40850,High School Graduate,Educational Services,49284612,5690,2008,Male,Utah,8661.62
963,963,40851,40851,40851,40851,40851,Some College,Educational Services,101250324,9936,2008,Male,Utah,10190.25
964,964,40852,40852,40852,40852,40852,Advanced Degree,Educational Services,269906556,18645,2008,Male,Utah,14476.08
965,965,40853,40853,40853,40853,40853,Unavailable,Educational Services,10149247,3774,2008,Male,Utah,2689.25
966,966,40854,40854,40854,40854,40854,All Education Categories,Educational Services,538289302,74589,2008,Female,Utah,7216.74
967,967,40855,40855,40855,40855,40855,Less Than High School,Educational Services,11790256,2724,2008,Female,Utah,4328.29
968,968,40856,40856,40856,40856,40856,High School Graduate,Educational Services,69657826,13122,2008,Female,Utah,5308.48
969,969,40857,40857,40857,40857,40857,Some College,Educational Services,142904002,21880,2008,Female,Utah,6531.26
970,970,40858,40858,40858,40858,40858,Advanced Degree,Educational Services,286967659,29486,2008,Female,Utah,9732.34
971,971,40859,40859,40859,40859,40859,Unavailable,Educational Services,26969559,7377,2008,Female,Utah,3655.9
972,972,40944,40944,40944,40944,40944,All Education Categories,Accommodation,65624231,9865,2008,Male,Utah,6652.23
