,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1,Unnamed: 0.1.1,education,industry,Payroll,Emp,year,sex,state,Average_pay
839,839,12587,12587,12587,Unavailable,Retail Trade,192059991,79143,2011,Female,Illinois,2426.75
840,840,12612,12612,12612,All Education Categories,Finance and Insurance,5806938695,118564,2011,Male,Illinois,48977.25
841,841,12613,12613,12613,Less Than High School,Finance and Insurance,89720676,5230,2011,Male,Illinois,17155.0
842,842,12614,12614,12614,High School Graduate,Finance and Insurance,351967760,15122,2011,Male,Illinois,23275.21
843,843,12615,12615,12615,Some College,Finance and Insurance,881499471,26217,2011,Male,Illinois,33623.2
844,844,12616,12616,12616,Advanced Degree,Finance and Insurance,4405210684,65161,2011,Male,Illinois,67605.02
845,845,12617,12617,12617,Unavailable,Finance and Insurance,78540104,6834,2011,Male,Illinois,11492.55
846,846,12618,12618,12618,All Education Categories,Finance and Insurance,2854615982,164959,2011,Female,Illinois,17305.0
847,847,12619,12619,12619,Less Than High School,Finance and Insurance,80990447,8359,2011,Female,Illinois,9689.01
848,848,12620,12620,12620,High School Graduate,Finance and Insurance,349977603,32217,2011,Female,Illinois,10863.13
849,849,12621,12621,12621,Some College,Finance and Insurance,669570752,48333,2011,Female,Illinois,13853.28
850,850,12622,12622,12622,Advanced Degree,Finance and Insurance,1680473027,64868,2011,Female,Illinois,25906.04
851,851,12623,12623,12623,Unavailable,Finance and Insurance,73604155,11183,2011,Female,Illinois,6581.79
852,852,12672,12672,12672,All Education Categories,Educational Services,2138649360,165263,2011,Male,Illinois,12940.88
853,853,12673,12673,12673,Less Than High School,Educational Services,103948706,11640,2011,Male,Illinois,8930.3
854,854,12674,12674,12674,High School Graduate,Educational Services,319393344,31276,2011,Male,Illinois,10212.09
855,855,12675,12675,12675,Some College,Educational Services,514903589,42895,2011,Male,Illinois,12003.81
856,856,12676,12676,12676,Advanced Degree,Educational Services,1162226665,69219,2011,Male,Illinois,16790.57
857,857,12677,12677,12677,Unavailable,Educational Services,38177056,10232,2011,Male,Illinois,3731.14
858,858,12678,12678,12678,All Education Categories,Educational Services,3788910783,372447,2011,Female,Illinois,10173.02
859,859,12679,12679,12679,Less Than High School,Educational Services,145694470,20853,2011,Female,Illinois,6986.74
860,860,12680,12680,12680,High School Graduate,Educational Services,585698576,74535,2011,Female,Illinois,7858.03
861,861,12681,12681,12681,Some College,Educational Services,1034359763,108701,2011,Female,Illinois,9515.64
862,862,12682,12682,12682,Advanced Degree,Educational Services,1945652042,150156,2011,Female,Illinois,12957.54
863,863,12683,12683,12683,Unavailable,Educational Services,77505931,18203,2011,Female,Illinois,4257.87
864,864,12684,12684,12684,All Education Categories,Health Care and Social Assistance,2395294313,154432,2011,Male,Illinois,15510.35
865,865,12685,12685,12685,Less Than High School,Health Care and Social Assistance,121095206,15740,2011,Male,Illinois,7693.47
866,866,12686,12686,12686,High School Graduate,Health Care and Social Assistance,306277531,31267,2011,Male,Illinois,9795.55
867,867,12687,12687,12687,Some College,Health Care and Social Assistance,535357225,40084,2011,Male,Illinois,13355.88
868,868,12688,12688,12688,Advanced Degree,Health Care and Social Assistance,1371433227,52099,2011,Male,Illinois,26323.6
869,869,12689,12689,12689,Unavailable,Health Care and Social Assistance,61131124,15241,2011,Male,Illinois,4010.97
870,870,12690,12690,12690,All Education Categories,Health Care and Social Assistance,5040106487,575066,2011,Female,Illinois,8764.4
871,871,12691,12691,12691,Less Than High School,Health Care and Social Assistance,315287906,51354,2011,Female,Illinois,6139.5
872,872,12692,12692,12692,High School Graduate,Health Care and Social Assistance,915835646,128804,2011,Female,Illinois,7110.3
873,873,12693,12693,12693,Some College,Health Care and Social Assistance,1698080616,192803,2011,Female,Illinois,8807.34
874,874,12694,12694,12694,Advanced Degree,Health Care and Social Assistance,1889687886,151098,2011,Female,Illinois,12506.37
875,875,12695,12695,12695,Unavailable,Health Care and Social Assistance,221214433,51007,2011,Female,Illinois,4336.94
876,876,12708,12708,12708,All Education Categories,Accommodation and Food Services,947161691,191521,2011,Male,Illinois,4945.47
877,877,12709,12709,12709,Less Than High School,Accommodation and Food Services,165531115,33408,2011,Male,Illinois,4954.83
878,878,12710,12710,12710,High School Graduate,Accommodation and Food Services,227337085,42520,2011,Male,Illinois,5346.59
879,879,12711,12711,12711,Some College,Accommodation and Food Services,228242069,37486,2011,Male,Illinois,6088.73
880,880,12712,12712,12712,Advanced Degree,Accommodation and Food Services,183410804,23821,2011,Male,Illinois,7699.54
881,881,12713,12713,12713,Unavailable,Accommodation and Food Services,142640617,54286,2011,Male,Illinois,2627.58
882,882,12714,12714,12714,All Education Categories,Accommodation and Food Services,863710853,228347,2011,Female,Illinois,3782.45
883,883,12715,12715,12715,Less Than High School,Accommodation and Food Services,123977483,31564,2011,Female,Illinois,3927.81
884,884,12716,12716,12716,High School Graduate,Accommodation and Food Services,203607846,50029,2011,Female,Illinois,4069.8
885,885,12717,12717,12717,Some College,Accommodation and Food Services,205961538,45904,2011,Female,Illinois,4486.79
886,886,12718,12718,12718,Advanced Degree,Accommodation and Food Services,145449177,26768,2011,Female,Illinois,5433.7
887,887,12719,12719,12719,Unavailable,Accommodation and Food Services,184714809,74082,2011,Female,Illinois,2493.38
888,888,12744,12744,12744,All Education Categories,00,46145753031,2681558,2012,Male,Illinois,17208.56
889,889,12745,12745,12745,Less Than High School,00,3043829778,314966,2012,Male,Illinois,9663.99
890,890,12746,12746,12746,High School Graduate,00,8031396509,634966,2012,Male,Illinois,12648.55
891,891,12747,12747,12747,Some College,00,11452780953,704670,2012,Male,Illinois,16252.69
892,892,12748,12748,12748,Advanced Degree,00,22211394064,738876,2012,Male,Illinois,30061.06
