,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1,Unnamed: 0.1.1,education,industry,Payroll,Emp,year,sex,state,Average_pay
308,308,37004,37004,37004,High School Graduate,"Colleges, Universities, and Professional Schools",6126033,715,2011,Female,Delaware,8567.88
309,309,37005,37005,37005,Some College,"Colleges, Universities, and Professional Schools",11186347,1115,2011,Female,Delaware,10032.6
310,310,37006,37006,37006,Advanced Degree,"Colleges, Universities, and Professional Schools",27723719,2008,2011,Female,Delaware,13806.63
311,311,37007,37007,37007,Unavailable,"Colleges, Universities, and Professional Schools",2971810,1549,2011,Female,Delaware,1918.53
312,312,40464,40464,40464,All Education Categories,"Colleges, Universities, and Professional Schools",57363586,4571,2012,Male,Delaware,12549.46
313,313,40465,40465,40465,Less Than High School,"Colleges, Universities, and Professional Schools",2180269,256,2012,Male,Delaware,8516.68
314,314,40466,40466,40466,High School Graduate,"Colleges, Universities, and Professional Schools",6481142,621,2012,Male,Delaware,10436.62
315,315,40467,40467,40467,Some College,"Colleges, Universities, and Professional Schools",10419292,822,2012,Male,Delaware,12675.54
316,316,40468,40468,40468,Advanced Degree,"Colleges, Universities, and Professional Schools",35802313,1812,2012,Male,Delaware,19758.45
317,317,40469,40469,40469,Unavailable,"Colleges, Universities, and Professional Schools",2480568,1059,2012,Male,Delaware,2342.37
318,318,40470,40470,40470,All Education Categories,"Colleges, Universities, and Professional Schools",51833227,5689,2012,Female,Delaware,9111.13
319,319,40471,40471,40471,Less Than High School,"Colleges, Universities, and Professional Schools",1805448,245,2012,Female,Delaware,7369.18
320,320,40472,40472,40472,High School Graduate,"Colleges, Universities, and Professional Schools",6649871,755,2012,Female,Delaware,8807.78
321,321,40473,40473,40473,Some College,"Colleges, Universities, and Professional Schools",11773563,1156,2012,Female,Delaware,10184.74
322,322,40474,40474,40474,Advanced Degree,"Colleges, Universities, and Professional Schools",28717415,2039,2012,Female,Delaware,14084.07
323,323,40475,40475,40475,Unavailable,"Colleges, Universities, and Professional Schools",2886930,1494,2012,Female,Delaware,1932.35
324,324,41172,41172,41172,All Education Categories,00,2633899305,198619,2004,Male,Delaware,13261.06
325,325,41173,41173,41173,Less Than High School,00,149340888,19747,2004,Male,Delaware,7562.71
326,326,41174,41174,41174,High School Graduate,00,481437964,47338,2004,Male,Delaware,10170.22
327,327,41175,41175,41175,Some College,00,628402259,48719,2004,Male,Delaware,12898.5
328,328,41176,41176,41176,Advanced Degree,00,1252911986,55475,2004,Male,Delaware,22585.16
329,329,41177,41177,41177,Unavailable,00,121806208,27340,2004,Male,Delaware,4455.24
330,330,41178,41178,41178,All Education Categories,00,1779309539,187279,2004,Female,Delaware,9500.85
331,331,41179,41179,41179,Less Than High School,00,70780669,13148,2004,Female,Delaware,5383.38
332,332,41180,41180,41180,High School Graduate,00,287933037,40868,2004,Female,Delaware,7045.44
333,333,41181,41181,41181,Some College,00,476885600,50492,2004,Female,Delaware,9444.78
334,334,41182,41182,41182,Advanced Degree,00,828824179,53099,2004,Female,Delaware,15609.04
335,335,41183,41183,41183,Unavailable,00,114886054,29672,2004,Female,Delaware,3871.87
336,336,41232,41232,41232,All Education Categories,Manufacturing,353915791,25900,2004,Male,Delaware,13664.7
337,337,41233,41233,41233,Less Than High School,Manufacturing,29662457,3336,2004,Male,Delaware,8891.62
338,338,41234,41234,41234,High School Graduate,Manufacturing,94502495,7808,2004,Male,Delaware,12103.29
339,339,41235,41235,41235,Some College,Manufacturing,106604503,7485,2004,Male,Delaware,14242.42
340,340,41236,41236,41236,Advanced Degree,Manufacturing,111763217,5332,2004,Male,Delaware,20960.84
341,341,41237,41237,41237,Unavailable,Manufacturing,11383120,1938,2004,Male,Delaware,5873.64
342,342,41238,41238,41238,All Education Categories,Manufacturing,105693798,10825,2004,Female,Delaware,9763.86
343,343,41239,41239,41239,Less Than High School,Manufacturing,8289761,1397,2004,Female,Delaware,5933.97
344,344,41240,41240,41240,High School Graduate,Manufacturing,25843634,3166,2004,Female,Delaware,8162.87
345,345,41241,41241,41241,Some College,Manufacturing,31407670,3112,2004,Female,Delaware,10092.44
346,346,41242,41242,41242,Advanced Degree,Manufacturing,35789956,2257,2004,Female,Delaware,15857.31
347,347,41243,41243,41243,Unavailable,Manufacturing,4362776,893,2004,Female,Delaware,4885.53
348,348,41256,41256,41256,All Education Categories,Retail Trade,198881981,27060,2004,Male,Delaware,7349.67
349,349,41257,41257,41257,Less Than High School,Retail Trade,18480048,2913,2004,Male,Delaware,6343.99
350,350,41258,41258,41258,High School Graduate,Retail Trade,58437210,7289,2004,Male,Delaware,8017.18
351,351,41259,41259,41259,Some College,Retail Trade,55937633,6121,2004,Male,Delaware,9138.64
352,352,41260,41260,41260,Advanced Degree,Retail Trade,41773329,3529,2004,Male,Delaware,11837.16
353,353,41261,41261,41261,Unavailable,Retail Trade,24253760,7207,2004,Male,Delaware,3365.31
354,354,41262,41262,41262,All Education Categories,Retail Trade,117261149,27587,2004,Female,Delaware,4250.59
355,355,41263,41263,41263,Less Than High School,Retail Trade,10349442,2635,2004,Female,Delaware,3927.68
356,356,41264,41264,41264,High School Graduate,Retail Trade,36105790,7683,2004,Female,Delaware,4699.44
357,357,41265,41265,41265,Some College,Retail Trade,31796113,6098,2004,Female,Delaware,5214.19
358,358,41266,41266,41266,Advanced Degree,Retail Trade,19699029,3112,2004,Female,Delaware,6330.02
359,359,41267,41267,41267,Unavailable,Retail Trade,19310775,8060,2004,Female,Delaware,2395.88
360,360,41292,41292,41292,All Education Categories,Finance and Insurance,350977497,14989,2004,Male,Delaware,23415.67
361,361,41293,41293,41293,Less Than High School,Finance and Insurance,4971785,420,2004,Male,Delaware,11837.58
362,362,41294,41294,41294,High School Graduate,Finance and Insurance,25984027,1732,2004,Male,Delaware,15002.33
363,363,41295,41295,41295,Some College,Finance and Insurance,62112642,3238,2004,Male,Delaware,19182.41
364,364,41296,41296,41296,Advanced Degree,Finance and Insurance,246340107,8164,2004,Male,Delaware,30173.95
365,365,41297,41297,41297,Unavailable,Finance and Insurance,11568938,1435,2004,Male,Delaware,8061.98
366,366,41298,41298,41298,All Education Categories,Finance and Insurance,312468537,25354,2004,Female,Delaware,12324.23
367,367,41299,41299,41299,Less Than High School,Finance and Insurance,4935792,636,2004,Female,Delaware,7760.68
368,368,41300,41300,41300,High School Graduate,Finance and Insurance,36512675,4085,2004,Female,Delaware,8938.23
369,369,41301,41301,41301,Some College,Finance and Insurance,73554569,6856,2004,Female,Delaware,10728.5
370,370,41302,41302,41302,Advanced Degree,Finance and Insurance,179577925,11076,2004,Female,Delaware,16213.25
371,371,41303,41303,41303,Unavailable,Finance and Insurance,17887576,2701,2004,Female,Delaware,6622.58
372,372,41352,41352,41352,All Education Categories,Educational Services,103555306,6665,2004,Male,Delaware,15537.18
373,373,41353,41353,41353,Less Than High School,Educational Services,3389602,373,2004,Male,Delaware,9087.4
374,374,41354,41354,41354,High School Graduate,Educational Services,12692570,1198,2004,Male,Delaware,10594.8
375,375,41355,41355,41355,Some College,Educational Services,21139773,1666,2004,Male,Delaware,12688.94
376,376,41356,41356,41356,Advanced Degree,Educational Services,62581250,2907,2004,Male,Delaware,21527.78
377,377,41357,41357,41357,Unavailable,Educational Services,3752110,520,2004,Male,Delaware,7215.6
378,378,41358,41358,41358,All Education Categories,Educational Services,167385167,16024,2004,Female,Delaware,10445.9
379,379,41359,41359,41359,Less Than High School,Educational Services,3267426,605,2004,Female,Delaware,5400.7
380,380,41360,41360,41360,High School Graduate,Educational Services,19796046,2913,2004,Female,Delaware,6795.76
381,381,41361,41361,41361,Some College,Educational Services,37369590,4116,2004,Female,Delaware,9079.1
382,382,41362,41362,41362,Advanced Degree,Educational Services,99628041,7207,2004,Female,Delaware,13823.79
383,383,41363,41363,41363,Unavailable,Educational Services,7324063,1183,2004,Female,Delaware,6191.09
384,384,41364,41364,41364,All Education Categories,Health Care and Social Assistance,153083765,5354,2004,Male,Delaware,28592.41
385,385,41365,41365,41365,Less Than High School,Health Care and Social Assistance,5566263,385,2004,Male,Delaware,14457.83
386,386,41366,41366,41366,High School Graduate,Health Care and Social Assistance,17705279,975,2004,Male,Delaware,18159.26
387,387,41367,41367,41367,Some College,Health Care and Social Assistance,33471858,1380,2004,Male,Delaware,24254.97
388,388,41368,41368,41368,Advanced Degree,Health Care and Social Assistance,92611860,2151,2004,Male,Delaware,43055.26
389,389,41369,41369,41369,Unavailable,Health Care and Social Assistance,3728506,464,2004,Male,Delaware,8035.57
390,390,41370,41370,41370,All Education Categories,Health Care and Social Assistance,352197628,24225,2004,Female,Delaware,14538.6
391,391,41371,41371,41371,Less Than High School,Health Care and Social Assistance,15391461,1613,2004,Female,Delaware,9542.13
392,392,41372,41372,41372,High School Graduate,Health Care and Social Assistance,56040874,5208,2004,Female,Delaware,10760.54
393,393,41373,41373,41373,Some College,Health Care and Social Assistance,118306062,8566,2004,Female,Delaware,13811.12
394,394,41374,41374,41374,Advanced Degree,Health Care and Social Assistance,142221340,5983,2004,Female,Delaware,23770.91
395,395,41375,41375,41375,Unavailable,Health Care and Social Assistance,20237891,2855,2004,Female,Delaware,7088.58
396,396,41388,41388,41388,All Education Categories,Accommodation and Food Services,59143610,13635,2004,Male,Delaware,4337.63
397,397,41389,41389,41389,Less Than High School,Accommodation and Food Services,8234878,1850,2004,Male,Delaware,4451.29
398,398,41390,41390,41390,High School Graduate,Accommodation and Food Services,14870588,2911,2004,Male,Delaware,5108.41
399,399,41391,41391,41391,Some College,Accommodation and Food Services,13198281,2275,2004,Male,Delaware,5801.44
400,400,41392,41392,41392,Advanced Degree,Accommodation and Food Services,8942740,1186,2004,Male,Delaware,7540.25
401,401,41393,41393,41393,Unavailable,Accommodation and Food Services,13897122,5412,2004,Male,Delaware,2567.83
402,402,41394,41394,41394,All Education Categories,Accommodation and Food Services,53612388,16631,2004,Female,Delaware,3223.64
403,403,41395,41395,41395,Less Than High School,Accommodation and Food Services,6275440,1892,2004,Female,Delaware,3316.83
404,404,41396,41396,41396,High School Graduate,Accommodation and Food Services,12816183,3464,2004,Female,Delaware,3699.82
405,405,41397,41397,41397,Some College,Accommodation and Food Services,11666626,2865,2004,Female,Delaware,4072.12
406,406,41398,41398,41398,Advanced Degree,Accommodation and Food Services,6867545,1380,2004,Female,Delaware,4976.48
407,407,41399,41399,41399,Unavailable,Accommodation and Food Services,15986595,7030,2004,Female,Delaware,2274.05
408,408,41424,41424,41424,All Education Categories,00,2481333037,194924,2005,Male,Delaware,12729.75
409,409,41425,41425,41425,Less Than High School,00,139401202,19241,2005,Male,Delaware,7245.01
410,410,41426,41426,41426,High School Graduate,00,444241271,45286,2005,Male,Delaware,9809.68
411,411,41427,41427,41427,Some College,00,589955010,47570,2005,Male,Delaware,12401.83
412,412,41428,41428,41428,Advanced Degree,00,1194048033,55304,2005,Male,Delaware,21590.63
413,413,41429,41429,41429,Unavailable,00,113687522,27523,2005,Male,Delaware,4130.64
414,414,41430,41430,41430,All Education Categories,00,1692240745,203136,2005,Female,Delaware,8330.58
415,415,41431,41431,41431,Less Than High School,00,66999613,13976,2005,Female,Delaware,4793.9
416,416,41432,41432,41432,High School Graduate,00,270204818,42715,2005,Female,Delaware,6325.76
417,417,41433,41433,41433,Some College,00,454015046,55685,2005,Female,Delaware,8153.27
418,418,41434,41434,41434,Advanced Degree,00,793894047,58967,2005,Female,Delaware,13463.36
419,419,41435,41435,41435,Unavailable,00,107127223,31793,2005,Female,Delaware,3369.52
420,420,41484,41484,41484,All Education Categories,Manufacturing,307872564,22129,2005,Male,Delaware,13912.63
421,421,41485,41485,41485,Less Than High School,Manufacturing,25326716,2994,2005,Male,Delaware,8459.16
422,422,41486,41486,41486,High School Graduate,Manufacturing,78008000,6458,2005,Male,Delaware,12079.28
423,423,41487,41487,41487,Some College,Manufacturing,90110563,6213,2005,Male,Delaware,14503.55
424,424,41488,41488,41488,Advanced Degree,Manufacturing,103464800,4472,2005,Male,Delaware,23136.14
425,425,41489,41489,41489,Unavailable,Manufacturing,10962485,1992,2005,Male,Delaware,5503.26
426,426,41490,41490,41490,All Education Categories,Manufacturing,97999610,9857,2005,Female,Delaware,9942.13
427,427,41491,41491,41491,Less Than High School,Manufacturing,7706372,1360,2005,Female,Delaware,5666.45
428,428,41492,41492,41492,High School Graduate,Manufacturing,22628468,2782,2005,Female,Delaware,8133.88
429,429,41493,41493,41493,Some College,Manufacturing,28155186,2746,2005,Female,Delaware,10253.16
430,430,41494,41494,41494,Advanced Degree,Manufacturing,35037260,1990,2005,Female,Delaware,17606.66
431,431,41495,41495,41495,Unavailable,Manufacturing,4472325,979,2005,Female,Delaware,4568.26
432,432,41508,41508,41508,All Education Categories,Retail Trade,184434249,25335,2005,Male,Delaware,7279.82
433,433,41509,41509,41509,Less Than High School,Retail Trade,16945118,2719,2005,Male,Delaware,6232.11
434,434,41510,41510,41510,High School Graduate,Retail Trade,54233210,6784,2005,Male,Delaware,7994.28
435,435,41511,41511,41511,Some College,Retail Trade,52181997,5747,2005,Male,Delaware,9079.87
436,436,41512,41512,41512,Advanced Degree,Retail Trade,38975847,3331,2005,Male,Delaware,11700.94
437,437,41513,41513,41513,Unavailable,Retail Trade,22098075,6754,2005,Male,Delaware,3271.85
438,438,41514,41514,41514,All Education Categories,Retail Trade,109997784,25793,2005,Female,Delaware,4264.64
439,439,41515,41515,41515,Less Than High School,Retail Trade,9620955,2429,2005,Female,Delaware,3960.87
440,440,41516,41516,41516,High School Graduate,Retail Trade,33842330,7087,2005,Female,Delaware,4775.27
441,441,41517,41517,41517,Some College,Retail Trade,30141735,5701,2005,Female,Delaware,5287.1
442,442,41518,41518,41518,Advanced Degree,Retail Trade,18466028,2863,2005,Female,Delaware,6449.89
443,443,41519,41519,41519,Unavailable,Retail Trade,17926735,7713,2005,Female,Delaware,2324.22
444,444,41544,41544,41544,All Education Categories,Finance and Insurance,352629463,14435,2005,Male,Delaware,24428.78
445,445,41545,41545,41545,Less Than High School,Finance and Insurance,4882685,409,2005,Male,Delaware,11938.11
446,446,41546,41546,41546,High School Graduate,Finance and Insurance,25815416,1709,2005,Male,Delaware,15105.57
447,447,41547,41547,41547,Some College,Finance and Insurance,62005912,3170,2005,Male,Delaware,19560.22
448,448,41548,41548,41548,Advanced Degree,Finance and Insurance,250757112,8001,2005,Male,Delaware,31340.72
449,449,41549,41549,41549,Unavailable,Finance and Insurance,9168338,1147,2005,Male,Delaware,7993.32
450,450,41550,41550,41550,All Education Categories,Finance and Insurance,307486234,23333,2005,Female,Delaware,13178.17
451,451,41551,41551,41551,Less Than High School,Finance and Insurance,4730420,587,2005,Female,Delaware,8058.64
452,452,41552,41552,41552,High School Graduate,Finance and Insurance,34697080,3716,2005,Female,Delaware,9337.21
453,453,41553,41553,41553,Some College,Finance and Insurance,71808054,6341,2005,Female,Delaware,11324.41
454,454,41554,41554,41554,Advanced Degree,Finance and Insurance,181365721,10425,2005,Female,Delaware,17397.19
455,455,41555,41555,41555,Unavailable,Finance and Insurance,14884960,2263,2005,Female,Delaware,6577.53
456,456,41604,41604,41604,All Education Categories,Educational Services,101297273,10250,2005,Male,Delaware,9882.66
457,457,41605,41605,41605,Less Than High School,Educational Services,3307321,497,2005,Male,Delaware,6654.57
458,458,41606,41606,41606,High School Graduate,Educational Services,12567315,1568,2005,Male,Delaware,8014.87
459,459,41607,41607,41607,Some College,Educational Services,20828900,2212,2005,Male,Delaware,9416.32
460,460,41608,41608,41608,Advanced Degree,Educational Services,61110301,4562,2005,Male,Delaware,13395.51
461,461,41609,41609,41609,Unavailable,Educational Services,3483437,1411,2005,Male,Delaware,2468.77
462,462,41610,41610,41610,All Education Categories,Educational Services,167291487,20813,2005,Female,Delaware,8037.84
463,463,41611,41611,41611,Less Than High School,Educational Services,3364215,740,2005,Female,Delaware,4546.24
464,464,41612,41612,41612,High School Graduate,Educational Services,20109494,3409,2005,Female,Delaware,5898.94
465,465,41613,41613,41613,Some College,Educational Services,38247982,5061,2005,Female,Delaware,7557.4
466,466,41614,41614,41614,Advanced Degree,Educational Services,98117129,8990,2005,Female,Delaware,10914.03
467,467,41615,41615,41615,Unavailable,Educational Services,7452668,2612,2005,Female,Delaware,2853.24
468,468,41616,41616,41616,All Education Categories,Health Care and Social Assistance,141923823,10031,2005,Male,Delaware,14148.52
469,469,41617,41617,41617,Less Than High School,Health Care and Social Assistance,5279303,816,2005,Male,Delaware,6469.73
470,470,41618,41618,41618,High School Graduate,Health Care and Social Assistance,16657171,1891,2005,Male,Delaware,8808.66
471,471,41619,41619,41619,Some College,Health Care and Social Assistance,31375378,2655,2005,Male,Delaware,11817.47
472,472,41620,41620,41620,Advanced Degree,Health Care and Social Assistance,84939181,3712,2005,Male,Delaware,22882.32
473,473,41621,41621,41621,Unavailable,Health Care and Social Assistance,3672791,958,2005,Male,Delaware,3833.81
474,474,41622,41622,41622,All Education Categories,Health Care and Social Assistance,329820108,42193,2005,Female,Delaware,7816.94
475,475,41623,41623,41623,Less Than High School,Health Care and Social Assistance,14534088,2775,2005,Female,Delaware,5237.51
476,476,41624,41624,41624,High School Graduate,Health Care and Social Assistance,53181193,8442,2005,Female,Delaware,6299.6
477,477,41625,41625,41625,Some College,Health Care and Social Assistance,111545206,14492,2005,Female,Delaware,7697.02
478,478,41626,41626,41626,Advanced Degree,Health Care and Social Assistance,130703504,12035,2005,Female,Delaware,10860.28
479,479,41627,41627,41627,Unavailable,Health Care and Social Assistance,19856117,4450,2005,Female,Delaware,4462.05
480,480,41640,41640,41640,All Education Categories,Accommodation and Food Services,57192574,12975,2005,Male,Delaware,4407.91
481,481,41641,41641,41641,Less Than High School,Accommodation and Food Services,7930881,1799,2005,Male,Delaware,4408.49
482,482,41642,41642,41642,High School Graduate,Accommodation and Food Services,14278943,2811,2005,Male,Delaware,5079.67
483,483,41643,41643,41643,Some College,Accommodation and Food Services,12854908,2196,2005,Male,Delaware,5853.78
484,484,41644,41644,41644,Advanced Degree,Accommodation and Food Services,9382574,1170,2005,Male,Delaware,8019.29
485,485,41645,41645,41645,Unavailable,Accommodation and Food Services,12745268,5000,2005,Male,Delaware,2549.05
486,486,41646,41646,41646,All Education Categories,Accommodation and Food Services,50636155,15996,2005,Female,Delaware,3165.55
487,487,41647,41647,41647,Less Than High School,Accommodation and Food Services,5984398,1822,2005,Female,Delaware,3284.52
488,488,41648,41648,41648,High School Graduate,Accommodation and Food Services,11877626,3293,2005,Female,Delaware,3606.93
489,489,41649,41649,41649,Some College,Accommodation and Food Services,10952322,2758,2005,Female,Delaware,3971.11
490,490,41650,41650,41650,Advanced Degree,Accommodation and Food Services,6605068,1359,2005,Female,Delaware,4860.24
491,491,41651,41651,41651,Unavailable,Accommodation and Food Services,15216741,6764,2005,Female,Delaware,2249.67
492,492,41676,41676,41676,All Education Categories,00,2765433693,198658,2006,Male,Delaware,13920.58
493,493,41677,41677,41677,Less Than High School,00,160574960,19732,2006,Male,Delaware,8137.79
494,494,41678,41678,41678,High School Graduate,00,506551460,46821,2006,Male,Delaware,10818.89
495,495,41679,41679,41679,Some College,00,663552719,48987,2006,Male,Delaware,13545.49
496,496,41680,41680,41680,Advanced Degree,00,1308395286,55968,2006,Male,Delaware,23377.56
497,497,41681,41681,41681,Unavailable,00,126359267,27149,2006,Male,Delaware,4654.29
498,498,41682,41682,41682,All Education Categories,00,1925216010,206249,2006,Female,Delaware,9334.43
499,499,41683,41683,41683,Less Than High School,00,76945194,14355,2006,Female,Delaware,5360.17
500,500,41684,41684,41684,High School Graduate,00,306332995,43464,2006,Female,Delaware,7047.97
501,501,41685,41685,41685,Some College,00,521139595,57037,2006,Female,Delaware,9136.87
502,502,41686,41686,41686,Advanced Degree,00,902564562,59632,2006,Female,Delaware,15135.57
503,503,41687,41687,41687,Unavailable,00,118233663,31762,2006,Female,Delaware,3722.49
504,504,41736,41736,41736,All Education Categories,Manufacturing,328418413,23047,2006,Male,Delaware,14249.94
505,505,41737,41737,41737,Less Than High School,Manufacturing,28466153,3022,2006,Male,Delaware,9419.64
506,506,41738,41738,41738,High School Graduate,Manufacturing,88102369,6855,2006,Male,Delaware,12852.28
507,507,41739,41739,41739,Some College,Manufacturing,98733748,6628,2006,Male,Delaware,14896.46
508,508,41740,41740,41740,Advanced Degree,Manufacturing,101404716,4623,2006,Male,Delaware,21934.83
509,509,41741,41741,41741,Unavailable,Manufacturing,11711427,1918,2006,Male,Delaware,6106.06
510,510,41742,41742,41742,All Education Categories,Manufacturing,101970974,10043,2006,Female,Delaware,10153.44
511,511,41743,41743,41743,Less Than High School,Manufacturing,8437919,1330,2006,Female,Delaware,6344.3
512,512,41744,41744,41744,High School Graduate,Manufacturing,24391158,2820,2006,Female,Delaware,8649.35
513,513,41745,41745,41745,Some College,Manufacturing,30515593,2887,2006,Female,Delaware,10570.0
514,514,41746,41746,41746,Advanced Degree,Manufacturing,33785986,2056,2006,Female,Delaware,16432.87
515,515,41747,41747,41747,Unavailable,Manufacturing,4840318,950,2006,Female,Delaware,5095.07
516,516,41760,41760,41760,All Education Categories,Retail Trade,196610500,25037,2006,Male,Delaware,7852.8
517,517,41761,41761,41761,Less Than High School,Retail Trade,18256252,2693,2006,Male,Delaware,6779.15
518,518,41762,41762,41762,High School Graduate,Retail Trade,58052363,6776,2006,Male,Delaware,8567.35
519,519,41763,41763,41763,Some College,Retail Trade,55903444,5786,2006,Male,Delaware,9661.85
520,520,41764,41764,41764,Advanced Degree,Retail Trade,41753892,3324,2006,Male,Delaware,12561.34
521,521,41765,41765,41765,Unavailable,Retail Trade,22644549,6458,2006,Male,Delaware,3506.43
522,522,41766,41766,41766,All Education Categories,Retail Trade,120172426,26057,2006,Female,Delaware,4611.91
523,523,41767,41767,41767,Less Than High School,Retail Trade,10532255,2478,2006,Female,Delaware,4250.3
524,524,41768,41768,41768,High School Graduate,Retail Trade,36422634,7144,2006,Female,Delaware,5098.35
525,525,41769,41769,41769,Some College,Retail Trade,33034862,5801,2006,Female,Delaware,5694.68
526,526,41770,41770,41770,Advanced Degree,Retail Trade,20680164,2896,2006,Female,Delaware,7140.94
527,527,41771,41771,41771,Unavailable,Retail Trade,19502511,7738,2006,Female,Delaware,2520.36
528,528,41796,41796,41796,All Education Categories,Finance and Insurance,423294428,15032,2006,Male,Delaware,28159.55
529,529,41797,41797,41797,Less Than High School,Finance and Insurance,6053190,451,2006,Male,Delaware,13421.71
530,530,41798,41798,41798,High School Graduate,Finance and Insurance,30656136,1799,2006,Male,Delaware,17040.65
531,531,41799,41799,41799,Some College,Finance and Insurance,74222649,3332,2006,Male,Delaware,22275.7
532,532,41800,41800,41800,Advanced Degree,Finance and Insurance,303023855,8394,2006,Male,Delaware,36100.05
533,533,41801,41801,41801,Unavailable,Finance and Insurance,9338598,1056,2006,Male,Delaware,8843.37
534,534,41802,41802,41802,All Education Categories,Finance and Insurance,357587331,23569,2006,Female,Delaware,15171.93
535,535,41803,41803,41803,Less Than High School,Finance and Insurance,5433074,628,2006,Female,Delaware,8651.39
536,536,41804,41804,41804,High School Graduate,Finance and Insurance,38917077,3785,2006,Female,Delaware,10281.92
537,537,41805,41805,41805,Some College,Finance and Insurance,82363020,6488,2006,Female,Delaware,12694.67
538,538,41806,41806,41806,Advanced Degree,Finance and Insurance,215348551,10573,2006,Female,Delaware,20367.78
539,539,41807,41807,41807,Unavailable,Finance and Insurance,15525609,2096,2006,Female,Delaware,7407.26
540,540,41856,41856,41856,All Education Categories,Educational Services,119106412,10575,2006,Male,Delaware,11263.02
541,541,41857,41857,41857,Less Than High School,Educational Services,4032373,516,2006,Male,Delaware,7814.68
542,542,41858,41858,41858,High School Graduate,Educational Services,15569912,1654,2006,Male,Delaware,9413.49
543,543,41859,41859,41859,Some College,Educational Services,25322282,2321,2006,Male,Delaware,10910.07
544,544,41860,41860,41860,Advanced Degree,Educational Services,70006490,4609,2006,Male,Delaware,15189.08
545,545,41861,41861,41861,Unavailable,Educational Services,4175355,1475,2006,Male,Delaware,2830.75
546,546,41862,41862,41862,All Education Categories,Educational Services,204382513,21479,2006,Female,Delaware,9515.46
547,547,41863,41863,41863,Less Than High School,Educational Services,4267153,778,2006,Female,Delaware,5484.77
548,548,41864,41864,41864,High School Graduate,Educational Services,25155830,3568,2006,Female,Delaware,7050.4
549,549,41865,41865,41865,Some College,Educational Services,47871829,5297,2006,Female,Delaware,9037.54
550,550,41866,41866,41866,Advanced Degree,Educational Services,118578604,9194,2006,Female,Delaware,12897.39
551,551,41867,41867,41867,Unavailable,Educational Services,8509098,2642,2006,Female,Delaware,3220.7
552,552,41868,41868,41868,All Education Categories,Health Care and Social Assistance,161328386,10252,2006,Male,Delaware,15736.28
553,553,41869,41869,41869,Less Than High School,Health Care and Social Assistance,6228883,827,2006,Male,Delaware,7531.9
554,554,41870,41870,41870,High School Graduate,Health Care and Social Assistance,19228515,1929,2006,Male,Delaware,9968.13
555,555,41871,41871,41871,Some College,Health Care and Social Assistance,36302374,2742,2006,Male,Delaware,13239.38
556,556,41872,41872,41872,Advanced Degree,Health Care and Social Assistance,95396543,3772,2006,Male,Delaware,25290.71
557,557,41873,41873,41873,Unavailable,Health Care and Social Assistance,4172071,983,2006,Male,Delaware,4244.22
558,558,41874,41874,41874,All Education Categories,Health Care and Social Assistance,377974016,42619,2006,Female,Delaware,8868.67
559,559,41875,41875,41875,Less Than High School,Health Care and Social Assistance,16910451,2775,2006,Female,Delaware,6093.86
560,560,41876,41876,41876,High School Graduate,Health Care and Social Assistance,61373879,8555,2006,Female,Delaware,7174.04
561,561,41877,41877,41877,Some College,Health Care and Social Assistance,128448685,14697,2006,Female,Delaware,8739.79
562,562,41878,41878,41878,Advanced Degree,Health Care and Social Assistance,149236114,12120,2006,Female,Delaware,12313.21
563,563,41879,41879,41879,Unavailable,Health Care and Social Assistance,22004888,4472,2006,Female,Delaware,4920.59
564,564,41892,41892,41892,All Education Categories,Accommodation and Food Services,62545504,12899,2006,Male,Delaware,4848.86
565,565,41893,41893,41893,Less Than High School,Accommodation and Food Services,8628261,1823,2006,Male,Delaware,4733.0
566,566,41894,41894,41894,High School Graduate,Accommodation and Food Services,15498734,2832,2006,Male,Delaware,5472.72
567,567,41895,41895,41895,Some College,Accommodation and Food Services,14065355,2200,2006,Male,Delaware,6393.34
568,568,41896,41896,41896,Advanced Degree,Accommodation and Food Services,10980372,1192,2006,Male,Delaware,9211.72
569,569,41897,41897,41897,Unavailable,Accommodation and Food Services,13372781,4851,2006,Male,Delaware,2756.71
570,570,41898,41898,41898,All Education Categories,Accommodation and Food Services,55092953,16023,2006,Female,Delaware,3438.37
571,571,41899,41899,41899,Less Than High School,Accommodation and Food Services,6492759,1848,2006,Female,Delaware,3513.4
572,572,41900,41900,41900,High School Graduate,Accommodation and Food Services,12776748,3280,2006,Female,Delaware,3895.35
573,573,41901,41901,41901,Some College,Accommodation and Food Services,11796118,2756,2006,Female,Delaware,4280.16
574,574,41902,41902,41902,Advanced Degree,Accommodation and Food Services,7442106,1365,2006,Female,Delaware,5452.09
575,575,41903,41903,41903,Unavailable,Accommodation and Food Services,16585222,6776,2006,Female,Delaware,2447.64
576,576,41928,41928,41928,All Education Categories,00,2874329046,198632,2007,Male,Delaware,14470.62
577,577,41929,41929,41929,Less Than High School,00,165255677,19941,2007,Male,Delaware,8287.23
578,578,41930,41930,41930,High School Graduate,00,525836105,46968,2007,Male,Delaware,11195.62
579,579,41931,41931,41931,Some College,00,697276538,49173,2007,Male,Delaware,14180.07
580,580,41932,41932,41932,Advanced Degree,00,1356658160,55237,2007,Male,Delaware,24560.68
581,581,41933,41933,41933,Unavailable,00,129302566,27313,2007,Male,Delaware,4734.1
582,582,41934,41934,41934,All Education Categories,00,2050022503,205940,2007,Female,Delaware,9954.46
